Date,AAPL_Price,MSFT_Price,AAPL_Return,MSFT_Return,AAPL_CumReturn,MSFT_CumReturn
2019-05-02,49.97821044921875,118.3222427368164,-0.006507847810345524,-0.01305904018227877,1.3300845055952124,1.253451050434957
2019-05-03,50.59952163696289,120.84412384033205,0.012431641352493639,0.02131366888578201,1.3466196391372809,1.2801666910884633
2019-05-06,49.818119049072266,120.14098358154295,-0.015442884885295216,-0.005818572194028482,1.325823947065806,1.2727179487759746
2019-05-07,48.47517013549805,117.6753921508789,-0.02695703770452229,-0.020522484144559927,1.2900836609351944,1.2465986148517227
2019-05-08,48.484718322753906,117.6659927368164,0.00019697068064261636,-7.987578278434437e-05,1.2903377695919747,1.2464990418115436
2019-05-09,47.96379852294922,117.6565933227539,-0.010743999714240227,-7.988216343457477e-05,1.2764743809642052,1.2463994687713646
2019-05-10,47.29933547973633,119.1847152709961,-0.013853428287064595,0.012987983971712191,1.2587908346672423,1.2625876850941178
2019-05-13,44.55031967163086,115.64097595214844,-0.05811954396871355,-0.029733169314455132,1.185630485404386,1.2250469516788685
2019-05-14,45.25556564331055,116.93475341796876,0.01583032348315072,0.011187880897474356,1.2043993995198223,1.2387526310680657
2019-05-15,45.79767990112305,118.5814437866211,0.011978952204139137,0.01408212973919265,1.2188268423613642,1.2561969063335323
2019-05-16,45.596187591552734,121.3196792602539,-0.004399618277723505,0.023091601739645418,1.2134644695083312,1.285204505001161
2019-05-17,45.33711624145508,120.5104522705078,-0.0056818642913394335,-0.006670203834038824,1.2065697290702226,1.2766319289843782
2019-05-20,43.91944122314453,118.7696304321289,-0.03126963370939462,-0.0144454012542522,1.1688407355973534,1.2581904685162089
2019-05-21,44.761417388916016,119.40950012207033,0.019170921631119997,0.0053874857369964335,1.191248489738751,1.2649689517197649
2019-05-22,43.84507369995117,120.13404846191406,-0.020471730843620528,0.0060677612677637605,1.1668615712889499,1.2726444813299338
2019-05-23,43.09665298461914,118.73196411132812,-0.017069664894481917,-0.011670998926090803,1.146943635288799,1.2577914489550368
2019-05-24,42.931129455566406,118.78845977783205,-0.0038407513713839547,0.000475825249980355,1.1425385099486634,1.258389937885659
2019-05-28,42.753623962402344,118.71318817138672,-0.004134656959067007,-0.0006336609346236921,1.1378145051475022,1.2575925453414971
2019-05-29,42.54973220825195,117.56519317626952,-0.004768993485317008,-0.009670324020443544,1.1323882751849546,1.2454312179423506
2019-05-30,42.77042007446289,118.30855560302734,0.005186586489682732,0.006322980524033905,1.138261504914104,1.2533060552774238
2019-05-31,41.99560546875,116.37957000732422,-0.018115665087318433,-0.01630470075364321,1.117641140709293,1.2328712750933963
2019-06-03,41.571022033691406,112.76620483398438,-0.010110187252200364,-0.03104810554904469,1.1063415794959592,1.1945929576159113
2019-06-04,43.091854095458984,115.89026641845705,0.0365839468785496,0.027703881575796174,1.1468159210697701,1.2276878194449827
2019-06-05,43.78750228881836,118.40267181396484,0.016143380412881436,0.021679175250456373,1.1653294067471485,1.2543030788355811
2019-06-06,44.43037796020508,120.2751693725586,0.014681715964212083,0.01581465629032275,1.182438442101754,1.2741394509112594
2019-06-07,45.61298370361328,123.64385223388672,0.026617053414837555,0.02800813234270705,1.2139114692749338,1.309825717275446
2019-06-10,46.19588851928711,124.77301788330078,0.012779361671700018,0.009132404312978792,1.2294244829782228,1.3217875753051427
2019-06-11,46.73081588745117,124.30255889892578,0.011579544961901167,-0.003770518597338235,1.2436606590561312,1.316803750670724
2019-06-12,46.58209609985352,123.72854614257812,-0.003182477874040024,-0.004617867575955614,1.239702736525871,1.3107229253266048
2019-06-13,46.57250213623047,124.50958251953124,-0.00020595817763302549,0.006312499429623086,1.2394474096094494,1.318996863045123
2019-06-14,46.2342643737793,124.6318588256836,-0.007262606622718826,0.0009820634177548637,1.2304457906439081,1.320292201612453
2019-06-17,46.510128021240234,125.00829315185548,0.005966649436243365,0.0030203699898145864,1.2377874293269817,1.3242799725559895
2019-06-18,47.60397720336914,127.18193817138672,0.02351851583012987,0.01738800654521988,1.266898352577944,1.3473065613864967
2019-06-19,47.464847564697266,127.68067169189452,-0.00292264736783443,0.003921417833998797,1.2631956554424684,1.3525899133641814
2019-06-20,47.84626007080078,128.86627197265625,0.008035683788589543,0.009285667635135164,1.2733462962927242,1.3651496137463175
2019-06-21,47.683135986328125,128.88511657714844,-0.003409338247781002,0.00014623379883449417,1.2690050280621032,1.365349244760313
2019-06-24,47.63516998291016,129.64732360839844,-0.0010059322321357422,0.005913848328590765,1.2677284950016332,1.3734237131093814
2019-06-25,46.91312026977539,125.55404663085938,-0.015157911967015547,-0.0315723985934554,1.2485123780763214,1.3300614322013884
2019-06-26,47.92780303955078,126.0245361328125,0.02162897637037209,0.0037473065550519546,1.2755164227998512,1.3350455801248984
2019-06-27,47.91341781616211,126.23153686523438,-0.00030014360092411874,0.0016425431013189495,1.2751335847076741,1.337238450032479
2019-06-28,47.47684097290039,126.05277252197266,-0.009111786701103464,-0.00141616229748176,1.2635148394684044,1.3353447033568
2019-07-01,48.34760284423828,127.67121887207033,0.0183407710684651,0.012839434767811575,1.2866886758807028,1.3524897745680924
2019-07-02,48.63066482543945,128.51809692382812,0.005854726285253742,0.0066332730214346824,1.2942218858923198,1.3614612085015012
2019-07-03,49.033653259277344,129.34617614746094,0.008286714468832113,0.006443288871011088,1.3049467331200229,1.3702334963545522
2019-07-05,48.990478515625,128.9697723388672,-0.0008805124803580311,-0.002910049757981481,1.3037977112353083,1.3662460487001076
2019-07-08,47.98058319091797,128.8756561279297,-0.020614114319886356,-0.0007297540286432813,1.2769210761658976,1.3652490251419507
2019-07-09,48.27324295043945,128.4051971435547,0.006099545692410002,-0.003650487597968044,1.2847097146155728,1.360265200507532
2019-07-10,48.75059509277344,129.713134765625,0.009888545147548111,0.010186017787177759,1.2974136246300425,1.3741208860351806
2019-07-11,48.39557266235352,130.23068237304688,-0.007282422496470042,0.003989939865049363,1.28796531046281,1.3796035457377693
2019-07-12,48.767391204833984,130.70114135742188,0.00768290407625849,0.0036125049473929582,1.2978606243966442,1.3845873703721878
2019-07-15,49.22555923461914,130.70114135742188,0.009394966974155983,0.0,1.3100539820999082,1.3845873703721878
2019-07-16,49.05524826049805,128.98861694335938,-0.0034598078065372073,-0.013102597240366443,1.3055214471056538,1.366445679714103
2019-07-17,48.779388427734375,128.22642517089844,-0.005623451976000116,-0.005908984765652825,1.2981799099442168,1.35837137300958
2019-07-18,49.33350372314453,128.36758422851562,0.011359619570283641,0.001100857778956632,1.3129267398549682,1.3598667467022698
2019-07-19,48.597076416015625,128.55577087402344,-0.01492752899250116,0.0014659981851243842,1.293327987880753,1.3618603088849464
2019-07-22,49.70772171020508,130.25889587402344,0.02285415864694751,0.013248141164109661,1.3228859108983173,1.379902426502852
2019-07-23,50.096317291259766,131.06814575195312,0.00781760997456682,0.006212626573407487,1.33322771699057,1.3884752449864532
2019-07-24,50.0555305480957,132.41375732421875,-0.000814166497048685,0.010266503463108423,1.3321422476504596,1.402730030897547
2019-07-25,49.65974044799805,131.91506958007812,-0.007907020378444707,-0.0037661324187000522,1.3216089717513002,1.3974471638534995
2019-07-26,49.83245468139648,132.99713134765625,0.0034779528012089944,0.008202715360895674,1.3262054653767055,1.4089100251704807
2019-07-29,50.29781723022461,132.70542907714844,0.009338543561689283,-0.0021932974610203715,1.3385902928868763,1.405819866389468
2019-07-30,50.08192825317383,132.06556701660156,-0.004292213637474673,-0.004821672067198524,1.332844777376756,1.3990414640081852
2019-07-31,51.10380554199219,128.22642517089844,0.02040411231078343,-0.029069968292496084,1.3600402919071926,1.3583713730095799
2019-08-01,49.99797439575195,129.91073608398438,-0.02163891973429588,0.013135443110428469,1.3306104891952044,1.3762141829025818
2019-08-02,48.94010543823242,128.81927490234375,-0.021158236314657852,-0.00840162418089152,1.3024571180220499,1.3646517485454217
2019-08-05,46.3781852722168,124.40608978271484,-0.05234807205818215,-0.03425873280977931,1.2342759989551393,1.317900508913606
2019-08-06,47.25615692138672,126.73966217041016,0.01893070295908883,0.018757702229618145,1.2576417112608917,1.3426212942280695
2019-08-07,47.74551010131836,127.29486846923828,0.010355331703035153,0.004380683120976059,1.270665008344571,1.3485028926695575
2019-08-08,48.79857635498047,130.6917266845703,0.022055817425082447,0.026684957973407197,1.2986905637770596,1.3844876356874627
2019-08-09,48.396461486816406,129.5813751220703,-0.008240299168543741,-0.008495959083774873,1.2879889650041718,1.3727250853826698
2019-08-12,48.273643493652344,127.77471923828124,-0.0025377473763762426,-0.013942249664252615,1.284720374387431,1.353586209521882
2019-08-13,50.317962646484375,130.4188995361328,0.04234855720183717,0.020694080281409732,1.3391264286505427,1.381597431209537
2019-08-14,48.82024383544922,126.4914321899414,-0.02976509246921588,-0.030114250006405663,1.2992672066737885,1.339991660757885
2019-08-15,48.577049255371094,126.20816040039062,-0.0049814290337799605,-0.0022394543618212692,1.2927949992878254,1.3369908105883965
2019-08-16,49.723201751708984,128.52122497558594,0.02359452691975039,0.01832737730949563,1.3232978857002407,1.3614943456333786
2019-08-19,50.65025329589844,130.67379760742188,0.01864424476964799,0.01674877151415921,1.3479697753843936,1.3842977033462118
2019-08-20,50.65265655517578,129.5880889892578,4.744811962353879e-05,-0.008308541100380484,1.3480337340155448,1.3727962089827974
2019-08-21,51.20166015625,131.03257751464844,0.01083859442744517,0.011146769249065436,1.3626445249330539,1.3880984515503205
2019-08-22,51.15831756591797,130.0790252685547,-0.0008465075194781235,-0.007277215057355901,1.3614910360963224,1.3779969605976061
2019-08-23,48.79375457763672,125.93437957763672,-0.046220499437544804,-0.03186252112791543,1.29856224042821,1.3340905033263617
2019-08-26,49.72079849243164,127.87921142578124,0.01899923305389195,0.015443216178673058,1.3232339270690896,1.3546931513711455
2019-08-27,49.15975189208984,128.15304565429688,-0.011283941878512005,0.002141350618779514,1.3083026323443667,1.3575940243890905
2019-08-28,49.489646911621094,127.98309326171876,0.006710672996385503,-0.0013261674095250697,1.31708222349034,1.3557936274385798
2019-08-29,50.32758712768555,130.3999786376953,0.016931626478581485,0.018884411326378414,1.3393825677400581,1.3813969919728126
2019-08-30,50.2625846862793,130.15452575683594,-0.0012915866846812118,-0.0018823076769156621,1.3376526390498709,1.378796777809954
2019-09-03,49.530574798583984,128.43629455566406,-0.014563713590621141,-0.013201471029766543,1.31817144913101,1.3605946320917603
2019-09-04,50.370941162109375,129.93739318847656,0.016966618436041525,0.01168749564136573,1.3405363611416996,1.3764965759239984
2019-09-05,51.35576629638672,132.2220916748047,0.019551453904898652,0.017583071587515375,1.366745796014402,1.40069961375844
2019-09-06,51.3509407043457,131.3252410888672,-9.396397695959902e-05,-0.006782910288117838,1.3666173711439158,1.3911987939377153
2019-09-09,51.570072174072266,129.83352661132812,0.004267331167080668,-0.011358931955279039,1.372449180045272,1.3753962615011106
2019-09-10,52.17927169799805,128.4740447998047,0.011813043849724592,-0.010470961137743817,1.3886619823906654,1.3609945406979342
2019-09-11,53.83831405639648,128.5117950439453,0.03179504627815799,0.00029383556966267044,1.4328145543854953,1.361394449304108
2019-09-12,53.71792221069336,129.83352661132812,-0.0022361741412817437,0.010284904719686239,1.4296105315297263,1.3753962615011104
2019-09-13,52.67289352416992,129.64471435546875,-0.019454004241351908,-0.0014542642473589495,1.4017988821858656,1.3733960718920581
2019-09-16,52.94980239868164,128.7100372314453,0.005257141880474991,-0.007209527427864737,1.409168337797408,1.3634945352424306
2019-09-17,53.142433166503906,129.71078491210938,0.0036379884172534904,0.007775210870808236,1.4142948758882754,1.374095992775135
